id_iklan,judul,deskripsi,merek,model,tahun,transmisi,jarak_tempuh,harga,deskripsi_bersih,judul_bersih
948247728,(Warranty) Toyota Innova Zenix 2.0 Q Hybrid TSS Modelista Matic 2023,"FORE SALE 


[ B GENAP ] 
TOYOTA INNOVA ZENIX 2.0L Q HYBRID TSS MODELISTA AT 2023 PUTIH 
#KM 31rb service record Authorized ! 
#Pajak bulan 8- 2027


OTR PAKET KREDIT 460Jt
OTR CASH 515Jt nego  

Dp minim 
Tdp 65Jt
Angsuran 11.225 x 59bln 

Paket kredit B
Tdp 100jt 
Angsuran 11.058 x 47bln 
Angsuran 9.465 x 59bln

Harga yang tertera adalah minimal kredit dengan tenor 4 & 5 tahun,dan untuk tenor lain otr berbeda  

WARRANTY : 
- BEBAS TABRAK DAN BEBAS BANJIR (UANG KEMBALI 100% JIKA UNIT KAMI TERINDIKASI BEKAS BANJIR/BEKAS TABRAK
- Garansi Mesin dan Transmisi 
- FREE 1th Layanan ERA(TOWING DARURAT) 
- ⁠Documen ABSAH 
- ⁠BISA CASH KREDIT DAN TUKAR TAMBAH 

Spesifikasi :
* Panoramic Roof
* Engine 2.0 cc 150 Hp (187 Nm) Dual VVT-i Hybrid
* ECO Mode, POWER Mode, EV Mode
* 6 Speed Transmission Automatic
* Keyless Start Stop Engine 
* Electric Miror And Retract + Sein
* T intouch Live Connected
* Ambient Light, Wireless Charging, Dashcam Recorder
* 2 TV Rear Entertainment System
* Speedo Meter Digital
* Toyota Headunit LCD Touchscreen 
* Integration Apple Carplay & Android Auto
* AC Auto Climate Control Triple Zone + Blower
* Adjustable Original Black Leather Seat
* Full LED Headlamp With DRL, Foglamp LED
* SRS Airbags, ABS, EBD, BA, VSC, COMPLETE SAFETY CAR
* 360 Rear View Parking Camera, Parking Censor
* Bagasi Power Back Door + Voice Command ""Hai Innova""
* Original Velg R.16 Gun Metal
* Buku Servis Manual Kunciserep

Info cepat langsung call/chat
Inayah",Toyota,Innova,2023,otomatis,32500,460000000,fore sale b genap toyota innova zenix 20l q hybrid tss modelista otomatis 2023 putih kilometer 31rb service record authorized pajak bulan 8 2027 otr paket kredit 460jt otr tunai 515jt negosiasi uang muka minim tdp 65jt angsuran 11225 x 59bln paket kredit b tdp 100jt angsuran 11058 x 47bln angsuran 9465 x 59bln harga yang tertera adalah minimal kredit dengan tenor 4 5 tahundan untuk tenor lain otr berbeda warranty bebas tabrak dan bebas banjir uang kembali 100 jika unit kami terindikasi bekas banjirbekas tabrak garansi mesin dan transmisi free 1th layanan eratowing darurat ⁠documen absah ⁠bisa tunai kredit dan tukar tambah spesifikasi panoramic roof engine 20 kapasitas mesin 150 hp 187 nm dual vvti hybrid eco mode power mode ev mode 6 speed transmission automatic keyless start stop engine electric miror and retract sein t intouch live connected ambient light wireless charging dashcam recorder 2 tv rear entertainment system speedo meter digital toyota headunit lcd touchscreen integration apple carplay android auto pendingin kabin auto climate control triple zone blower adjustable original black leather seat full led headlamp with drl foglamp led srs airbags abs ebd ba vsc complete safety car 360 rear view parking camera parking censor bagasi power back door voice command hai innova original velg r16 gun metal buku servis manual kunciserep info cepat langsung callchat inayah,warranty toyota innova zenix 20 q hybrid tss modelista otomatis 2023
948084731,Suzuki Baleno 1.4 Bensin-MT 2018,"""Suzuki Baleno 1.4 Bensin-MT 2018
.
Harga Credit : Rp140,000,000
.
Mau Setting TDP dan Angsuran? Langsung Chat Saja.
.
FREE ASURANSI TLO UNTUK PEMBELIAN CASH
.

- Nikmati Promo di OLXmobbi - Jual - Beli - Tukar Tambah
- 1000+ Pilihan Unit (Cari Unit Tertentu? Chat Saja)
- Beli mobil dan dapatkan bonus saldo digital hingga Rp1.500.000
- Dapatkan Promo Voucher Service
- Tambahan Asuransi TLO Untuk Pembelian Cash
*S&K berlaku
.
Spesifikasi Unit :

1. Pajak Agu 2026
2. Odometer 125rb+ Km
3. Plat : Ganjil
4. Surat-surat Jaminan Asli dan Sesuai
5. Garansi 1 Tahun (S&K Berlaku)
.
Keunggulan Model :
• Hatchback dengan Mesin 1.4 L K14B-Series, Durabilitas tinggi
• Compact HB sudah dilengkapi Apple Carplay
• Bagasi lumayan luas, Sharing Part dengan Ertiga
• Jaringan bengkel luas ada dimana-mana
• Nilai jual kembali tinggi dan stabil di pasar mobil bekas Indonesia, khususnya Jabodetabek
• Suku cadang original dan aftermarket mudah didapatkan di bengkel resmi maupun umum dengan harga terjangkau
• Cocok untuk berbagai kebutuhan: keluarga, komuter harian di Jakarta, perjalanan luar kota, atau adventure ringan
• Biaya operasional rendah dan sangat cocok untuk daily commute di Jakarta serta kota besar lainnya
.
Mengapa Anda harus membeli mobil di OLXmobbi?

- Gratis Garansi hingga 1 tahun
- Voucher Biaya Jasa Perawatan
- FREE HOME TEST DRIVE
*S&K Berlaku
.
Pembayaran Booking Fee / Pelunasan hanya melalui no rekening 2061/888/995 - BCA - an SERASI MITRA MOBIL PT
.
ITC Cempaka Mas
Sebelah Maxi Pool & Cafe, Blue Zone, ITC Cempaka Mas, Jl. Cemp. Mas Tim. No.586 Basement 1, RW.8, Sumur Batu, Kec. Kemayoran, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 1597925
.
Adhe - Sales Advisor
OLXmobbi Cempaka Mas
Ahlinya Mobil Bekas Kualitas""",Suzuki,Baleno,2018,manual,127500,140000000,suzuki baleno 14 bensinmt 2018 harga credit rp140000000 mau setting tdp dan angsuran langsung chat saja free asuransi tlo untuk pembelian tunai nikmati promo di olxmobbi jual beli tukar tambah 1000 pilihan unit cari unit tertentu chat saja beli mobil dan dapatkan bonus saldo digital hingga rp1500000 dapatkan promo voucher service tambahan asuransi tlo untuk pembelian tunai sk berlaku spesifikasi unit 1 pajak agu 2026 2 odometer 125rb kilometer 3 plat nomor ganjil 4 suratsurat jaminan asli dan sesuai 5 garansi 1 tahun sk berlaku keunggulan model • hatchback dengan mesin 14 l k14bseries durabilitas tinggi • compact hb sudah dilengkapi apple carplay • bagasi lumayan luas sharing part dengan ertiga • jaringan bengkel luas ada dimanamana • nilai jual kembali tinggi dan stabil di pasar mobil bekas indonesia khususnya jabodetabek • suku cadang original dan aftermarket mudah didapatkan di bengkel resmi maupun umum dengan harga terjangkau • cocok untuk berbagai kebutuhan keluarga komuter harian di jakarta perjalanan luar kota atau adventure ringan • biaya operasional rendah dan sangat cocok untuk daily commute di jakarta serta kota besar lainnya mengapa anda harus membeli mobil di olxmobbi gratis garansi hingga 1 tahun voucher biaya jasa perawatan free home test drive sk berlaku pembayaran booking fee pelunasan hanya melalui no rekening 2061888995 bca an serasi mitra mobil pt itc cempaka mas sebelah maxi pool cafe blue zone itc cempaka mas jl cemp mas tim no586 basement 1 rw8 sumur batu kec kemayoran kota jakarta pusat daerah khusus ibukota jakarta 1597925 adhe sales advisor olxmobbi cempaka mas ahlinya mobil bekas kualitas,suzuki baleno 14 bensinmt 2018
947881000,LOW KM.45RB PAJAK PANJANG  JEEP COMPASS LONGITUDE 2018  READY TO USE,"Kenapa harus beli mobil di FAST AUTOMOBIL ? :
* Perhitungan kredit kami adalah perhitungan real dan bisa dibuktikan perincian biayanya sesuai dengan kontrak dari perusahaan pembiayaan
* Telah lulus inspeksi
* Garansi mesin dan transmisi 1 tahun, S&K Berlaku.
* Hanya menjual mobil bekas berkualitas
* Kilometer DIJAMIN ASLI (Sesuai Service Record)
* Bisa General Cek Up di bengkel resmi
* Mobil dijamin tidak bekas tabrakan fatal & tidak bekas banjir
* Selalu mengutamakan kepuasan pembeli
* Jujur & Amanah

JEEP COMPASS LONGITUDE 2018 TURBO LOW KM.45RB & PAJAK PANJANG#F7ST

Harga Khusus Kredit :
Via MIZUHO Finance
OTR Rp. 230,000,000

PAKET A
TDP Rp. 30,514,000
Angsuran Rp. 6,479,000 x 47 Bulan
Asuransi TLO

PAKET B
TDP Rp. 35,090,500
Angsuran Rp. 5,403,000 x 59 Bulan
Asuransi TLO

Harga Cash By Call
* Garansi 100% uang kembali, apabila mobil yang kami jual kilometernya mundur / tidak asli *

* TDP sudah termasuk : DP Murni, Angsuran Bulan Pertama, dan Administrasi
* Utk respon lebih cepat harap hubungi no telp yg tertera
* Pembelian Tunai, KKB BCA, Mandiri, Niaga dan lainnya mengikuti Harga Cash

Spesifikasi Kendaraan :
– NIK 2018
– Warna Coklat Muda metalik
– 7 Speed Automatic Transmission
– Engine 1.4 DOHC Turbo
– Auto Start/Stop
– LOW KM.45RB // Record
– New Agresif Eksterior Design
– Automatic Climate Control
– Electric Folding Rear View Mirror
– Day & Night Rear View Mirror
– Rear Camera
– On Board Computer
– Interior Jok Leather seat Original
– Electric Handbrake
– Cruise Control
– Sein Spion, Electric Mirror & Retractable
– Velg Original Jeep Ban Bagus
– Spare Key, Manual Service Book Lengkap
– Pajak Panjang Februari 2027
– Registrasi Nopol B GANJIL
– Ready To Use

Bursa Mobil Bintaro Jaya
Fast Automobil, Lot A23 & A56-A59
Jl. Raya Boulevard B7/B1
Bintaro Jaya Sektor 7",Jeep,Compass,2018,manual,42500,230000000,kenapa harus beli mobil di fast automobil perhitungan kredit kami adalah perhitungan real dan bisa dibuktikan perincian biayanya sesuai dengan kontrak dari perusahaan pembiayaan telah lulus inspeksi garansi mesin dan transmisi 1 tahun sk berlaku hanya menjual mobil bekas berkualitas kilometer dijamin asli sesuai service record bisa general cek up di bengkel resmi mobil dijamin tidak bekas tabrakan fatal tidak bekas banjir selalu mengutamakan kepuasan pembeli jujur amanah jeep compass longitude 2018 turbo rendah km45rb pajak panjangf7st harga khusus kredit via mizuho finance otr rp 230000000 paket a tdp rp 30514000 angsuran rp 6479000 x 47 bulan asuransi tlo paket b tdp rp 35090500 angsuran rp 5403000 x 59 bulan asuransi tlo harga tunai by call garansi 100 uang kembali apabila mobil yang kami jual kilometernya mundur tidak asli tdp sudah termasuk uang muka murni angsuran bulan pertama dan administrasi untuk respon lebih cepat harap hubungi no telp yang tertera pembelian tunai kkb bca mandiri niaga dan lainnya mengikuti harga tunai spesifikasi kendaraan – nik 2018 – warna coklat muda metalik – 7 speed automatic transmission – engine 14 dohc turbo – auto startstop – rendah km45rb record – new agresif eksterior design – automatic climate control – electric folding rear view mirror – day night rear view mirror – rear camera – hidup board computer – interior jok leather seat original – electric handbrake – cruise control – sein spion electric mirror retractable – velg original jeep ban bagus – spare key manual service book lengkap – pajak panjang februari 2027 – registrasi nopol b ganjil – ready to use bursa mobil bintaro jaya fast automobil lot a23 a56a59 jl raya boulevard b7b1 bintaro jaya sektor 7,rendah km45rb pajak panjang jeep compass longitude 2018 ready to use
948084768,KM Rendah - Toyota CHR 1.8 Bensin-AT 2018,"""KM Rendah - Toyota CHR 1.8 Bensin-AT 2018
.
Harga Credit : Rp245,000,000
.
Mau Setting TDP dan Angsuran? Langsung Chat Saja.
.
FREE ASURANSI TLO UNTUK PEMBELIAN CASH
.

- Nikmati Promo di OLXmobbi - Jual - Beli - Tukar Tambah
- 1000+ Pilihan Unit (Cari Unit Tertentu? Chat Saja)
- Beli mobil dan dapatkan bonus saldo digital hingga Rp1.500.000
- Dapatkan Promo Voucher Service
- Tambahan Asuransi TLO Untuk Pembelian Cash
*S&K berlaku
.
Spesifikasi Unit :

1. Pajak Jul 2026
2. Odometer 13rb+ Km
3. Plat : Ganjil
4. Surat-surat Jaminan Asli dan Sesuai
5. Garansi 1 Tahun (S&K Berlaku)
.

.
Mengapa Anda harus membeli mobil di OLXmobbi?

- Gratis Garansi hingga 1 tahun
- Voucher Biaya Jasa Perawatan
- FREE HOME TEST DRIVE
*S&K Berlaku
.
Pembayaran Booking Fee / Pelunasan hanya melalui no rekening 2061/888/995 - BCA - an SERASI MITRA MOBIL PT
.
ITC Cempaka Mas
Sebelah Maxi Pool & Cafe, Blue Zone, ITC Cempaka Mas, Jl. Cemp. Mas Tim. No.586 Basement 1, RW.8, Sumur Batu, Kec. Kemayoran, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 1600697
.
Adhe - Sales Advisor
OLXmobbi Cempaka Mas
Ahlinya Mobil Bekas Kualitas""",Toyota,Lainnya,2018,otomatis,12500,245000000,kilometer rendah toyota chr 18 bensinat 2018 harga credit rp245000000 mau setting tdp dan angsuran langsung chat saja free asuransi tlo untuk pembelian tunai nikmati promo di olxmobbi jual beli tukar tambah 1000 pilihan unit cari unit tertentu chat saja beli mobil dan dapatkan bonus saldo digital hingga rp1500000 dapatkan promo voucher service tambahan asuransi tlo untuk pembelian tunai sk berlaku spesifikasi unit 1 pajak jul 2026 2 odometer 13rb kilometer 3 plat nomor ganjil 4 suratsurat jaminan asli dan sesuai 5 garansi 1 tahun sk berlaku mengapa anda harus membeli mobil di olxmobbi gratis garansi hingga 1 tahun voucher biaya jasa perawatan free home test drive sk berlaku pembayaran booking fee pelunasan hanya melalui no rekening 2061888995 bca an serasi mitra mobil pt itc cempaka mas sebelah maxi pool cafe blue zone itc cempaka mas jl cemp mas tim no586 basement 1 rw8 sumur batu kec kemayoran kota jakarta pusat daerah khusus ibukota jakarta 1600697 adhe sales advisor olxmobbi cempaka mas ahlinya mobil bekas kualitas,kilometer rendah toyota chr 18 bensinat 2018
947781360,Jeep Wrangler RUBICON 4 Doors 4X4 (JL) 2022,"Jeep Wranger RUBICON
4 Doors 4X4 (JL) 2022

NIK 2022
Odo 18rb Miles 
Pajak 07 2027
Plat W Ganjil
RUBICON-FOX Racing suspension
BFGoodrich T/A Tires
Black Clearcoat on Black
4 Doors 2.0 Turbo

Spec:
2.0L Inline-4 Turbo Engine
Direct Injection system
ESS Efficiency system
ZF8 Automatic Gearbox
4x4 On-demand Drivetrain system
RUBICON-FOX Racing Suspension
BFGoodrich T/A Tires
JEEP Modular roof system
2H/4H-AUTO/4H-PART/4L Modes
Front & Rear Differential Locks
Sway-Bar Lock system
Off Road+ Modes
Off-Road System Monitor
Pitch & Roll Monitor
Accessory Gauges
Drivetrain Monitor system
Navigation System w/compass
JEEP Multifunction Center Display
JEEP Rubicon rigid Chassis
JEEP Rubicon rigid Interior
JEEP Rubicon rigid Bodykits
JEEP Rubicon Leather seats
Rear & Front Trail camera

KHUSUS Paket Kredit
DP Rendah:
OTR 1,650
TDP 409
Angs 45,169,000 (4th)
Angs 38,326,000 (5th)
Asuransi Kombinasi 

KHUSUS Promo
Bunga 0% (Limited offer)
TDP 1,229M
Angs 60,834,000 (1th)
Asuransi Allrisk

*Bonus*:
1. Free Premium detailing interior exterior dan mesin.
2. Free fogging anti bacterial n virus.
3. Garansi mesin dan transmisi 1th by Otospector
4. ⁠Emergency Towing coverage.
5. ⁠Free Jasa Service seumur hidup.
6. Garansi sertifikat lulus Inspeksi by Otospector.

Promo Special:
1. *PROMO BUNGA 0%*
2. *PROMO BUNGA RENDAH BCAF*
3. *PROMO TDP RENDAH*

Cash 1,825M

Terima tukar tambah

Lokasi: Garasi Bloko",Jeep,Rubicon,2022,manual,17500,1650000000,jeep wranger rubicon 4 doors 4x4 jl 2022 nik 2022 odometer 18rb miles pajak 07 2027 plat nomor w ganjil rubiconfox racing suspension bfgoodrich ta tires black clearcoat hidup black 4 doors 20 turbo spec 20l inline4 turbo engine direct injection system ess efficiency system zf8 automatic gearbox 4x4 ondemand drivetrain system rubiconfox racing suspension bfgoodrich ta tires jeep modular roof system 2h4hauto4hpart4l modes front rear differential locks swaybar lock system mati road modes offroad system monitor pitch roll monitor accessory gauges drivetrain monitor system navigation system wcompass jeep multifunction center display jeep rubicon rigid chassis jeep rubicon rigid interior jeep rubicon rigid bodykits jeep rubicon leather seats rear front trail camera khusus paket kredit uang muka rendah otr 1650 tdp 409 angsuran 45169000 4th angsuran 38326000 5th asuransi kombinasi khusus promo bunga 0 limited offer tdp 1229m angsuran 60834000 1th asuransi allrisk bonus 1 free premium detailing interior exterior dan mesin 2 free fogging anti bacterial n virus 3 garansi mesin dan transmisi 1th by otospector 4 ⁠emergency towing coverage 5 ⁠free jasa service seumur hidup 6 garansi sertifikat lulus inspeksi by otospector promo special 1 promo bunga 0 2 promo bunga rendah bcaf 3 promo tdp rendah tunai 1825m terima tukar tambah lokasi garasi bloko,jeep wrangler rubicon 4 doors 4x4 jl 2022
948276559,Toyota Alphard 2014 Bensin,"Merek mobil: Toyota
Tahun pembuatan: 2014
Model mobil: Alphard
Varian mobil: mobil-bekas-toyota-alphard-2.4-g-bensin-at-AT
Jenis bahan bakar mobil: Bensin
Jarak tempuh mobil: 90000
Warna mobil: Hitam
Transmisi mobil: Otomatis
Tipe penjual: Individual",Toyota,Alphard,2014,otomatis,72500,220000000,merek mobil toyota tahun pembuatan 2014 model mobil alphard varian mobil mobilbekastoyotaalphard24gbensinatat jenis bahan bakar mobil bensin jarak tempuh mobil 90000 warna mobil hitam transmisi mobil otomatis tipe penjual individual,toyota alphard 2014 bensin
948276432,[KM LOW]MITSUBISHI PAJERO SPORT DAKAR ROCKFORD BLACK EDITION AT 2019,"Pajero Sport Dakar Rockford Black Edition AT 2019

* Khusus Harga Paket Kredit Rp 375 Jt *

• Km 50.000an.asli Record Mitsubishi
• Pajak 01-27, Nopol Genap 
• Limited Edition Rockford Black Edition
• Body Original & Nano Cooting 
• Interior Gress Seperti Baru
• Leather Seat , Electric Seat
• Sunroof & Panoramic Roof
• Premium Audio By RockFord
• Multimedia , Camera , Android/Apple Carplay
• Dijamin Garansi Bebas Banjir Dan Bebas Laka

Minat : Call & Wa",Mitsubishi,Pajero,2019,otomatis,47500,375000000,pajero sport dakar rockford black edition otomatis 2019 khusus harga paket kredit rp 375 jt • kilometer 50000anasli record mitsubishi • pajak 0127 nopol genap • limited edition rockford black edition • body original nano cooting • interior gress seperti baru • leather seat electric seat • sunroof panoramic roof • premium audio by rockford • multimedia camera androidapple carplay • dijamin garansi bebas banjir dan bebas laka minat call wa,kilometer lowmitsubishi pajero sport dakar rockford black edition otomatis 2019
948276108,Toyota Avanza 2024 Bensin,"Merek mobil: Toyota
Tahun pembuatan: 2024
Model mobil: Avanza
Varian mobil: 1.5 G Bensin-AT
Jenis bahan bakar mobil: Bensin
Jarak tempuh mobil: 30000
Warna mobil: Putih
Transmisi mobil: Otomatis
Tipe penjual: Individual",Toyota,Avanza,2024,otomatis,27500,218000000,merek mobil toyota tahun pembuatan 2024 model mobil avanza varian mobil 15 g bensinat jenis bahan bakar mobil bensin jarak tempuh mobil 30000 warna mobil putih transmisi mobil otomatis tipe penjual individual,toyota avanza 2024 bensin
948276030,Etios Valco G M/T 2014,"Etios Valco G 2014 Tangan Pertama :
1. Perawatan Auto2000 (customer platinum)
2. Bebas Tabrakan, Bebas Banjir
3. Spare Part ketika pergantian 99% TGP (Toyota Genuine Part)
4. Pajak Hidup (Sampai July 2027)
5. Km 150.010",Toyota,Lainnya,2014,manual,152500,84000000,etios valco g 2014 tangan pertama 1 perawatan auto2000 customer platinum 2 bebas tabrakan bebas banjir 3 spare part ketika pergantian 99 tgp toyota genuine part 4 pajak hidup sampai july 2027 5 kilometer 150010,etios valco g manual 2014
948275969,Honda Brio 2017 Bensin,"Merek mobil: Honda
Tahun pembuatan: 2017
Model mobil: Brio
Varian mobil: 1.2 E Bensin-AT
Jenis bahan bakar mobil: Bensin
Jarak tempuh mobil: 90000
Warna mobil: Abu-Abu
Transmisi mobil: Otomatis
Tipe penjual: Individual",Honda,Brio,2017,otomatis,87500,128000000,merek mobil honda tahun pembuatan 2017 model mobil brio varian mobil 12 e bensinat jenis bahan bakar mobil bensin jarak tempuh mobil 90000 warna mobil abuabu transmisi mobil otomatis tipe penjual individual,honda brio 2017 bensin
948275818,Avanza G Mt 2016 km 64 rb full audio,"Yu merapat yang lagi cari avanza mulus 
Sangat Terawat Km rendah 

Toyota Avanza G 1300 Manual 2016 
No Pol Bandung ( D )
Km 64 ribu ( on going)
Pajak panjang sampai bulan Februari 2027 
Sudah Full Audio ya 
Kaki² dijamin empuk 
Mesin Prima 
Ada Garansi pemakaian 
Bebas Tabrakan dan bebas banjir pastinya 


Silahkan cek langsung ya selama iklan masih tayang 

LUNG MA MOTOR 
JALAN GUNTUR 55 E GARUT KOTA",Toyota,Avanza,2016,manual,62500,155000000,yu merapat yang lagi cari avanza mulus sangat terawat kilometer rendah toyota avanza g 1300 manual 2016 no pol bandung d kilometer 64 ribu hidup going pajak panjang sampai bulan februari 2027 sudah full audio ya kaki² dijamin empuk mesin prima ada garansi pemakaian bebas tabrakan dan bebas banjir pastinya silahkan cek langsung ya selama iklan masih tayang lung ma motor jalan guntur 55 e garut kota,avanza g manual 2016 kilometer 64 rb full audio
948275719,Rush s trd mt km 70 rb 2014,"Khusus yg cari mbl istimewa
Mobil seperti baru
Body full orisinil mulus
Full variasi ruftrack, lampu tembak,bemper depan belakang, injekan kaki kiri kanan
Mesin sangat terawat ricord Toyota
Kilometer rendah baru 70 rb
SDH ada barcode pertalate
Interior bersih di bungkus
Jok ORI ada di dalam
Full audio power sofwofer tambahan spiker
Kaki kaki empuk
Ban tembus Masih tebal
Ban serep belum turun
Surat surat lengkap
Setangan dari baru
Pajak baru di bayar panjang
Full set konci serep buku dll
Mobil bagus tidak ada pr tinggal gass

Mau kredit di bantu sampai ACC
Lokasi di Margahayu sutta
Yg serius wa respon lebih cepat",Toyota,Rush,2014,manual,67500,153000000,khusus yang cari mbl istimewa mobil seperti baru body full orisinil mulus full variasi ruftrack lampu tembakbemper depan belakang injekan suspensi kiri kanan mesin sangat terawat ricord toyota kilometer rendah baru 70 rb sudah ada barcode pertalate interior bersih di bungkus jok orisinil ada di dalam full audio power sofwofer tambahan spiker suspensi suspensi empuk ban tembus masih tebal ban serep belum turun surat surat lengkap setangan dari baru pajak baru di bayar panjang full set konci serep buku dll mobil bagus tidak ada pr tinggal gass mau kredit di bantu sampai acc lokasi di margahayu sutta yang serius wa respon lebih cepat,rush s trd manual kilometer 70 rb 2014
948275455,Nissan Elgrand 3.5 HWS AT 2011,Dijual Nissan Elgrand 2011 3500 CBU,Nissan,Elgrand,2011,otomatis,142500,160000000,jual nissan elgrand 2011 3500 cbu,nissan elgrand 35 hws otomatis 2011
942477996,Suzuki Baleno 1997 Bensin,"Merek mobil: Suzuki
Tahun pembuatan: 1997
Model mobil: Baleno
Varian mobil: 1.6 Bensin-MT
Jenis bahan bakar mobil: Bensin
Jarak tempuh mobil: >/=200.000 
Warna mobil: Hijau
Transmisi mobil: Manual
Tipe penjual: Individual
Pajak Off 2x
Flat F Kota Bogor 
BPKB, STNK, Faktur
Kunci 2

27 juta pajak tanggung pembeli 
30 Juta pajak tanggung penjual

Boleh Tukar Tambah : F Kota Bogor 
- Sigra R Matic 1.2 th 2023/2024 Hitam/Silver 
- Calya G Matic 1.2 th 2023 Hitam/ Silver 
- All New Xenia 1.3 R At/ Mt th 2022 Hitam/ Silver.",Suzuki,Baleno,1997,manual,207500,27000000,merek mobil suzuki tahun pembuatan 1997 model mobil baleno varian mobil 16 bensinmt jenis bahan bakar mobil bensin jarak tempuh mobil 200000 warna mobil hijau transmisi mobil manual tipe penjual individual pajak mati 2x flat f kota bogor bpkb stnk faktur kunci 2 27 juta pajak tanggung pembeli 30 juta pajak tanggung penjual boleh tukar tambah f kota bogor sigra r otomatis 12 th 20232024 hitamsilver calya g otomatis 12 th 2023 hitam silver all new xenia 13 r otomatis manual th 2022 hitam silver,suzuki baleno 1997 bensin
948275371,DIJUAL DAIHATSU SIRION 2017 MT (SPECIAL EDITION),"Ijin menawarkan Sirion 2017 (Daihatsu anniversary limited edition -110 edition )
Mesin sehat, responsif, masih enteng jalan 140 km/jam
AC dingin seperti mobil baru
Jok kulit asli dari pabrik (ada cap 110 edition)
Velg design 100 edition asli bawaan pabrik, ban tebal 90%, ban serep belum pernah turun
Lain-lain standaran pabrik
Pajak hidup (oktober 2026, kaleng 2029), plat kota Depok
Minus lecet pemakaian & bemper depan bawah perlu perbaikan ringan
Km 134rb berjalan lambat (mobil jarang dipakai karena biasa pakai yang 3 baris)
Lokasi Mustikajaya, kota Bekasi
Minat hubungi O8968OOO2022 (pemilik asli)
Harga ditawarkan 110jt (nego pajak tahunan)",Daihatsu,Sirion,2017,manual,132500,110000000,ijin menawarkan sirion 2017 daihatsu anniversary limited edition 110 edition mesin sehat responsif masih enteng jalan 140 kmjam pendingin kabin dingin seperti mobil baru jok kulit asli dari pabrik ada cap 110 edition velg design 100 edition asli bawaan pabrik ban tebal 90 ban serep belum pernah turun lainlain standaran pabrik pajak hidup oktober 2026 masa berlaku plat 2029 plat nomor kota depok minus lecet pemakaian bemper depan bawah perlu perbaikan ringan kilometer 134rb berjalan lambat mobil jarang dipakai karena biasa pakai yang 3 baris lokasi mustikajaya kota bekasi minat hubungi o8968ooo2022 pemilik asli harga ditawarkan 110jt negosiasi pajak tahunan,jual daihatsu sirion 2017 manual special edition
948151989,Toyota Camry 2015 Bensin,"Toyota Camry 2.5 V Automatic 2015 Hitam
KM 93rb
Pajak Agustus 2027

Unit sudah lolos Inspeksi By OTOSPECTOR

*Garansi mesin dan Transmisi 1 thn / 2 thn
*Gratis Layanan derek 24 jam

Barcode Pertalite Ready
Tangan pertama
Kunci 2
Buku service manual book ada
Ban Tebal
Gantungan kunci kulit
Toolkit lengkap
BPKB faktur NIK STNK ada
Mobil habis salon, siap pakai

Cash Bertahap 0%
DP Dicicil
Data dibantu
Rumah kontrak bisa
BI Cheking Coll 5 bisa bantu
KTP luar daerah bisa
Tinggal diluar Daerah bisa
Tuker tambah ajukan
Free Home Tes Drive

Harga paket spesial kredit syariah.
Dengan akad jual beli murabahah.
Bebas riba tanpa sita dan Penalty.

Benefit
- Ganti oli
- Tune Up
- ganti filter Oli
- service kaki kaki
- Fogging
- salon
- pengecekan aki mobil
- pengiriman jabodetabek

DP 51jt
ang 3.535 x 59 bln

DP 37jt
ang 4.137 x 59 bln",Toyota,Camry,2015,manual,87500,176000000,toyota camry 25 v automatic 2015 hitam kilometer 93rb pajak agustus 2027 unit sudah lolos inspeksi by otospector garansi mesin dan transmisi 1 thn 2 thn gratis layanan derek 24 jam barcode pertalite ready tangan pertama kunci 2 buku service manual book ada ban tebal gantungan kunci kulit toolkit lengkap bpkb faktur nik stnk ada mobil habis salon siap pakai tunai bertahap 0 uang muka dicicil data dibantu rumah kontrak bisa bi cheking coll 5 bisa bantu ktp luar daerah bisa tinggal diluar daerah bisa tuker tambah ajukan free home tes drive harga paket spesial kredit syariah dengan akad jual beli murabahah bebas riba tanpa sita dan penalty benefit ganti oli tune up ganti filter oli service suspensi suspensi fogging salon pengecekan aki mobil pengiriman jabodetabek uang muka 51jt ang 3535 x 59 bln uang muka 37jt ang 4137 x 59 bln,toyota camry 2015 bensin
